OrderID,OrderDate,CustomerID,Region,Category,SubCategory,Product,Quantity,UnitPrice,Sales,Profit
2000,2023-07-25,CUST032,East,Technology,Accessories,Accessory B,3,910,2730,337.1
2001,2023-07-06,CUST076,West,OfficeSupplies,Binders,Binder A,1,831,831,182.01
2002,2023-09-12,CUST325,West,OfficeSupplies,Binders,Binder B,4,349,1396,76.85
2003,2023-10-14,CUST254,North,Furniture,Tables,Table B,5,766,3830,591.32
2004,2023-01-13,CUST045,West,Furniture,Tables,Table B,2,949,1898,333.03
2005,2023-07-24,CUST337,North,Furniture,Bookcases,Bookcase B,6,936,5616,795.59
2006,2023-09-30,CUST408,West,Furniture,Chairs,Chair A,8,735,5880,341.11
2007,2023-06-23,CUST328,South,OfficeSupplies,Art,Art B,8,319,2552,249.15
2008,2023-07-06,CUST269,South,OfficeSupplies,Paper,Paper B,7,233,1631,233.66
2009,2023-07-08,CUST272,West,Technology,Phones,Phone C,7,6,42,8.49
2010,2023-10-13,CUST359,North,Furniture,Bookcases,Bookcase B,2,737,1474,282.45
2011,2023-12-04,CUST269,East,OfficeSupplies,Binders,Binder B,5,610,3050,277.21
2012,2023-02-24,CUST337,East,OfficeSupplies,Paper,Paper A,8,471,3768,651.96
2013,2023-07-20,CUST180,West,Technology,Laptops,Laptop B,5,475,2375,416.25
2014,2023-11-09,CUST308,East,Technology,Laptops,Laptop B,9,698,6282,1565.97
2015,2023-02-13,CUST227,North,Furniture,Bookcases,Bookcase B,2,724,1448,141.17
2016,2023-09-28,CUST140,West,Furniture,Bookcases,Bookcase B,1,241,241,17.43
2017,2023-03-13,CUST155,West,OfficeSupplies,Art,Art A,1,111,111,23.34
2018,2023-07-09,CUST371,East,Furniture,Tables,Table B,7,687,4809,867.08
2019,2023-08-09,CUST213,West,Furniture,Chairs,Chair B,5,428,2140,504.67
2020,2023-12-08,CUST434,West,OfficeSupplies,Art,Art A,6,937,5622,1123.75
2021,2023-11-06,CUST200,North,OfficeSupplies,Art,Art A,9,949,8541,827.5
2022,2023-05-19,CUST344,East,OfficeSupplies,Binders,Binder A,1,153,153,37.07
2023,2023-03-04,CUST104,West,Furniture,Tables,Table B,3,875,2625,270.64
2024,2023-09-30,CUST006,South,Furniture,Chairs,Chair C,3,188,564,64.02
2025,2023-02-07,CUST119,South,Furniture,Tables,Table A,5,375,1875,283.62
2026,2023-08-02,CUST218,East,Furniture,Tables,Table B,1,303,303,35.74
2027,2023-09-26,CUST308,East,OfficeSupplies,Paper,Paper B,1,109,109,13.01
2028,2023-07-07,CUST494,South,Technology,Laptops,Laptop B,3,190,570,60.21
2029,2023-08-26,CUST360,South,Technology,Accessories,Accessory A,8,800,6400,654.14
2030,2023-07-29,CUST304,West,Furniture,Bookcases,Bookcase B,8,613,4904,1162.72
2031,2023-07-27,CUST370,North,OfficeSupplies,Paper,Paper B,4,938,3752,233.98
2032,2023-05-17,CUST367,South,Technology,Laptops,Laptop B,8,592,4736,495.34
2033,2023-05-22,CUST237,East,OfficeSupplies,Binders,Binder B,9,515,4635,696.66
2034,2023-09-07,CUST408,South,OfficeSupplies,Binders,Binder A,6,77,462,92.51
2035,2023-12-26,CUST010,North,Technology,Laptops,Laptop A,3,839,2517,273.98
2036,2023-07-14,CUST442,East,OfficeSupplies,Art,Art B,1,275,275,39.18
2037,2023-04-15,CUST181,East,OfficeSupplies,Binders,Binder B,2,987,1974,447.93
2038,2023-12-06,CUST140,North,Furniture,Bookcases,Bookcase A,7,136,952,107.36
2039,2023-07-02,CUST368,East,Technology,Phones,Phone A,1,250,250,22.03
2040,2023-06-07,CUST387,South,Furniture,Chairs,Chair A,5,989,4945,1100.89
2041,2023-04-26,CUST214,West,Technology,Accessories,Accessory A,5,450,2250,331.12
2042,2023-10-21,CUST253,North,OfficeSupplies,Art,Art B,4,979,3916,535.59
2043,2023-10-04,CUST472,North,Technology,Accessories,Accessory B,9,894,8046,1282.04
2044,2023-04-23,CUST363,North,Technology,Laptops,Laptop A,7,968,6776,1126.74
2045,2023-05-29,CUST476,East,Technology,Laptops,Laptop B,3,730,2190,338.64
2046,2023-07-11,CUST451,East,Furniture,Bookcases,Bookcase B,8,246,1968,319.04
2047,2023-06-29,CUST497,West,Technology,Accessories,Accessory A,8,507,4056,408.79
2048,2023-07-11,CUST005,East,Technology,Phones,Phone B,5,315,1575,192.64
2049,2023-08-25,CUST358,West,Furniture,Chairs,Chair A,5,589,2945,674.82
2050,2023-01-02,CUST449,South,Technology,Phones,Phone B,8,704,5632,976.53
2051,2023-09-24,CUST476,West,Furniture,Bookcases,Bookcase B,7,606,4242,881.91
2052,2023-08-08,CUST378,West,Furniture,Bookcases,Bookcase A,9,619,5571,1359.02
2053,2023-07-03,CUST495,North,Furniture,Chairs,Chair B,2,251,502,36.72
2054,2023-12-11,CUST076,East,OfficeSupplies,Binders,Binder A,1,443,443,41.49
2055,2023-04-11,CUST111,West,Furniture,Chairs,Chair A,1,837,837,64.93
2056,2023-07-01,CUST426,East,Technology,Laptops,Laptop B,5,339,1695,362.97
2057,2023-06-15,CUST099,North,Furniture,Tables,Table B,8,706,5648,1192.54
2058,2023-01-17,CUST090,South,OfficeSupplies,Binders,Binder B,1,170,170,24.37
2059,2023-03-19,CUST429,West,OfficeSupplies,Art,Art B,6,167,1002,94.44
2060,2023-08-27,CUST072,North,Furniture,Tables,Table A,6,513,3078,390.67
2061,2023-08-29,CUST415,East,OfficeSupplies,Paper,Paper B,5,679,3395,181.13
2062,2023-07-16,CUST470,South,OfficeSupplies,Art,Art B,1,411,411,64.25
2063,2023-01-26,CUST303,East,OfficeSupplies,Art,Art A,5,990,4950,651.17
2064,2023-07-17,CUST059,East,Furniture,Chairs,Chair B,2,150,300,34.93
2065,2023-09-06,CUST014,East,Technology,Phones,Phone B,7,388,2716,265.7
2066,2023-01-19,CUST063,East,OfficeSupplies,Art,Art A,3,341,1023,183.78
2067,2023-04-10,CUST163,West,Technology,Laptops,Laptop B,8,924,7392,1274.13
2068,2023-05-25,CUST327,North,OfficeSupplies,Paper,Paper B,2,69,138,19.16
2069,2023-06-13,CUST141,North,OfficeSupplies,Paper,Paper B,6,830,4980,784.63
2070,2023-08-27,CUST324,North,Furniture,Bookcases,Bookcase A,8,191,1528,85.31
2071,2023-07-09,CUST388,South,OfficeSupplies,Paper,Paper A,2,291,582,40.24
2072,2023-05-16,CUST280,South,Furniture,Bookcases,Bookcase A,9,491,4419,415.78
2073,2023-09-21,CUST071,South,Furniture,Bookcases,Bookcase A,8,880,7040,1642.32
2074,2023-05-05,CUST313,North,OfficeSupplies,Art,Art A,3,802,2406,482.35
2075,2023-05-26,CUST370,South,Technology,Laptops,Laptop B,5,889,4445,603.15
2076,2023-03-01,CUST098,South,Furniture,Tables,Table B,7,457,3199,165.11
2077,2023-05-02,CUST494,East,OfficeSupplies,Binders,Binder B,4,97,388,90.41
2078,2023-10-15,CUST106,South,Furniture,Tables,Table B,2,787,1574,231.07
2079,2023-04-06,CUST457,North,Technology,Accessories,Accessory A,5,206,1030,169.55
2080,2023-04-22,CUST376,East,Furniture,Tables,Table B,3,110,330,16.92
2081,2023-04-06,CUST388,North,Technology,Accessories,Accessory A,4,853,3412,667.64
2082,2023-08-02,CUST454,North,Furniture,Chairs,Chair C,3,538,1614,123.44
2083,2023-05-30,CUST368,North,OfficeSupplies,Binders,Binder B,7,783,5481,772.17
2084,2023-01-03,CUST393,East,Furniture,Bookcases,Bookcase A,7,274,1918,359.83
2085,2023-04-23,CUST251,North,Furniture,Tables,Table A,9,845,7605,655.83
2086,2023-03-24,CUST125,East,OfficeSupplies,Art,Art B,5,51,255,38.09
2087,2023-08-03,CUST030,North,Technology,Accessories,Accessory B,9,928,8352,635.59
2088,2023-09-05,CUST368,West,Technology,Phones,Phone B,9,590,5310,1219.14
2089,2023-11-10,CUST094,East,Technology,Laptops,Laptop A,7,643,4501,239.99
2090,2023-11-30,CUST355,East,Furniture,Chairs,Chair B,4,52,208,17.18
2091,2023-04-09,CUST459,North,OfficeSupplies,Art,Art B,5,409,2045,490.08
2092,2023-07-28,CUST448,West,OfficeSupplies,Binders,Binder B,2,848,1696,96.99
2093,2023-02-23,CUST331,South,OfficeSupplies,Paper,Paper A,1,759,759,97.59
2094,2023-07-06,CUST346,West,OfficeSupplies,Art,Art A,6,957,5742,1191.32
2095,2023-08-27,CUST304,North,OfficeSupplies,Art,Art A,4,762,3048,484.14
2096,2023-11-11,CUST411,North,OfficeSupplies,Art,Art B,8,267,2136,163.18
2097,2023-03-04,CUST488,North,OfficeSupplies,Binders,Binder B,1,67,67,6.36
2098,2023-10-19,CUST469,North,Furniture,Chairs,Chair B,8,841,6728,457.39
2099,2023-10-19,CUST284,East,Furniture,Chairs,Chair A,6,865,5190,909.76
2100,2023-04-11,CUST414,South,Technology,Phones,Phone A,7,404,2828,329.18
2101,2023-03-12,CUST493,North,OfficeSupplies,Paper,Paper A,4,128,512,103.33
2102,2023-10-12,CUST195,North,OfficeSupplies,Paper,Paper A,4,435,1740,271.42
2103,2023-10-02,CUST461,West,Furniture,Tables,Table B,5,68,340,37.15
2104,2023-11-07,CUST500,East,Furniture,Chairs,Chair A,4,285,1140,118.14
2105,2023-06-13,CUST386,West,OfficeSupplies,Art,Art B,6,228,1368,254.37
2106,2023-12-22,CUST030,West,OfficeSupplies,Paper,Paper B,3,475,1425,300.06
2107,2023-11-14,CUST374,West,Furniture,Tables,Table A,4,538,2152,252.78
2108,2023-11-25,CUST231,South,Furniture,Chairs,Chair A,3,919,2757,495.22
2109,2023-04-26,CUST239,East,Furniture,Chairs,Chair B,9,152,1368,252.56
2110,2023-02-19,CUST338,East,Furniture,Chairs,Chair C,5,920,4600,833.87
2111,2023-03-16,CUST165,West,Furniture,Bookcases,Bookcase B,6,958,5748,327.57
2112,2023-10-27,CUST290,West,Furniture,Bookcases,Bookcase B,9,622,5598,844.87
2113,2023-03-09,CUST147,South,Furniture,Tables,Table B,3,445,1335,202.14
2114,2023-12-05,CUST095,East,Furniture,Tables,Table B,5,292,1460,253.86
2115,2023-05-18,CUST130,South,Furniture,Tables,Table B,2,320,640,117.17
2116,2023-12-18,CUST144,West,Furniture,Bookcases,Bookcase A,7,249,1743,236.92
2117,2023-03-29,CUST129,West,OfficeSupplies,Paper,Paper A,7,345,2415,497.26
2118,2023-11-02,CUST396,West,Furniture,Chairs,Chair B,1,229,229,33.99
2119,2023-11-17,CUST047,South,Furniture,Bookcases,Bookcase B,5,622,3110,647.79
2120,2023-04-16,CUST280,North,Technology,Accessories,Accessory B,4,112,448,27.87
2121,2023-10-23,CUST306,East,Technology,Laptops,Laptop B,3,16,48,3.86
2122,2023-10-10,CUST369,East,Technology,Phones,Phone A,6,966,5796,1177.55
2123,2023-11-12,CUST182,East,Technology,Accessories,Accessory A,4,682,2728,214.64
2124,2023-04-06,CUST381,East,Technology,Accessories,Accessory B,8,741,5928,1037.79
2125,2023-12-27,CUST374,West,Technology,Laptops,Laptop A,5,250,1250,95.24
2126,2023-01-22,CUST185,East,Furniture,Bookcases,Bookcase B,4,758,3032,178.89
2127,2023-02-10,CUST336,West,Technology,Accessories,Accessory A,2,164,328,47.79
2128,2023-11-18,CUST012,North,Technology,Accessories,Accessory B,8,77,616,88.13
2129,2023-07-20,CUST010,South,OfficeSupplies,Art,Art B,9,742,6678,1458.5
2130,2023-02-08,CUST060,South,Furniture,Chairs,Chair C,2,325,650,119.97
2131,2023-06-13,CUST408,West,OfficeSupplies,Paper,Paper A,6,927,5562,982.71
2132,2023-02-26,CUST078,South,Furniture,Chairs,Chair C,2,289,578,122.07
2133,2023-04-11,CUST156,West,Furniture,Bookcases,Bookcase A,4,129,516,28.35
2134,2023-04-20,CUST334,West,Furniture,Tables,Table B,5,662,3310,249.9
2135,2023-06-11,CUST128,South,Furniture,Bookcases,Bookcase A,6,458,2748,530.21
2136,2023-01-22,CUST206,South,OfficeSupplies,Art,Art B,4,444,1776,370.19
2137,2023-06-13,CUST148,North,Technology,Phones,Phone C,2,298,596,65.06
2138,2023-12-31,CUST123,South,Technology,Phones,Phone C,5,456,2280,262.58
2139,2023-08-31,CUST462,North,OfficeSupplies,Paper,Paper B,7,995,6965,407.41
2140,2023-12-03,CUST493,South,Furniture,Tables,Table B,7,146,1022,77.13
2141,2023-02-15,CUST288,West,Furniture,Bookcases,Bookcase A,1,685,685,97.36
2142,2023-02-13,CUST098,East,Technology,Phones,Phone A,5,113,565,129.3
2143,2023-12-09,CUST104,West,Technology,Accessories,Accessory A,1,249,249,47.91
2144,2023-09-30,CUST476,West,OfficeSupplies,Paper,Paper B,3,114,342,17.98
2145,2023-10-15,CUST424,South,OfficeSupplies,Binders,Binder B,4,295,1180,271.11
2146,2023-10-12,CUST326,North,OfficeSupplies,Paper,Paper A,9,611,5499,692.85
2147,2023-11-21,CUST219,South,Technology,Phones,Phone B,9,76,684,47.19
2148,2023-07-31,CUST428,West,Furniture,Tables,Table A,7,612,4284,365.77
2149,2023-02-23,CUST344,West,OfficeSupplies,Art,Art B,6,734,4404,278.17
2150,2023-01-20,CUST046,South,Furniture,Bookcases,Bookcase A,3,197,591,67.38
2151,2023-04-21,CUST129,East,OfficeSupplies,Art,Art A,1,710,710,131.0
2152,2023-11-22,CUST008,West,Furniture,Chairs,Chair A,3,677,2031,358.43
2153,2023-06-12,CUST197,East,OfficeSupplies,Binders,Binder B,4,625,2500,253.37
2154,2023-06-16,CUST260,West,Furniture,Tables,Table B,3,791,2373,465.23
2155,2023-06-22,CUST171,North,Technology,Laptops,Laptop A,9,90,810,90.32
2156,2023-04-21,CUST437,North,Technology,Accessories,Accessory A,6,47,282,25.17
2157,2023-07-19,CUST298,North,Technology,Laptops,Laptop B,3,30,90,9.87
2158,2023-03-18,CUST412,East,OfficeSupplies,Paper,Paper B,9,24,216,38.96
2159,2023-08-28,CUST039,East,Furniture,Chairs,Chair B,3,784,2352,340.65
2160,2023-09-24,CUST154,West,Furniture,Bookcases,Bookcase A,6,614,3684,551.22
2161,2023-08-18,CUST369,South,Technology,Phones,Phone C,1,871,871,184.64
2162,2023-02-21,CUST374,East,OfficeSupplies,Paper,Paper A,8,267,2136,380.62
2163,2023-11-13,CUST324,East,Furniture,Tables,Table A,9,912,8208,1562.37
2164,2023-05-20,CUST427,North,Furniture,Chairs,Chair A,3,633,1899,296.14
2165,2023-11-05,CUST088,East,Technology,Accessories,Accessory B,9,273,2457,499.52
2166,2023-04-28,CUST054,South,Technology,Accessories,Accessory A,9,120,1080,199.94
2167,2023-03-16,CUST480,North,Furniture,Chairs,Chair C,1,11,11,1.55
2168,2023-01-11,CUST348,East,OfficeSupplies,Art,Art B,6,219,1314,273.32
2169,2023-01-28,CUST235,West,Technology,Phones,Phone C,9,542,4878,1039.76
2170,2023-01-29,CUST467,West,Technology,Phones,Phone C,1,168,168,13.98
2171,2023-02-04,CUST286,South,OfficeSupplies,Paper,Paper A,1,967,967,135.72
2172,2023-04-03,CUST173,East,OfficeSupplies,Art,Art B,8,221,1768,235.08
2173,2023-04-16,CUST047,East,OfficeSupplies,Art,Art A,5,580,2900,410.32
2174,2023-11-16,CUST087,South,Technology,Phones,Phone B,9,494,4446,871.85
2175,2023-12-03,CUST210,East,OfficeSupplies,Art,Art B,1,173,173,14.9
2176,2023-11-02,CUST230,North,Furniture,Tables,Table B,4,677,2708,204.09
2177,2023-07-07,CUST418,South,OfficeSupplies,Binders,Binder A,4,917,3668,638.21
2178,2023-08-06,CUST260,South,Furniture,Bookcases,Bookcase A,1,75,75,12.68
2179,2023-07-08,CUST291,South,OfficeSupplies,Binders,Binder B,8,769,6152,620.44
2180,2023-10-19,CUST434,North,OfficeSupplies,Paper,Paper B,4,639,2556,474.59
2181,2023-02-01,CUST334,West,Furniture,Bookcases,Bookcase B,9,662,5958,502.96
2182,2023-01-16,CUST355,East,Furniture,Bookcases,Bookcase B,4,425,1700,112.41
2183,2023-10-31,CUST430,West,Furniture,Bookcases,Bookcase B,7,493,3451,744.34
2184,2023-06-07,CUST278,North,OfficeSupplies,Art,Art B,2,112,224,52.23
2185,2023-10-19,CUST018,West,Furniture,Bookcases,Bookcase B,5,259,1295,308.44
2186,2023-09-14,CUST383,West,Technology,Accessories,Accessory A,7,94,658,56.21
2187,2023-03-11,CUST044,West,OfficeSupplies,Paper,Paper A,8,668,5344,700.52
2188,2023-04-11,CUST402,North,Technology,Laptops,Laptop B,5,546,2730,503.55
2189,2023-02-02,CUST458,East,Technology,Accessories,Accessory A,5,528,2640,633.88
2190,2023-06-04,CUST423,North,OfficeSupplies,Paper,Paper B,9,250,2250,151.26
2191,2023-09-04,CUST029,North,OfficeSupplies,Binders,Binder A,1,751,751,57.4
2192,2023-09-28,CUST258,East,Technology,Phones,Phone C,4,491,1964,247.84
2193,2023-10-01,CUST259,West,OfficeSupplies,Binders,Binder A,7,687,4809,682.23
2194,2023-07-05,CUST417,North,OfficeSupplies,Art,Art B,4,895,3580,600.01
2195,2023-04-08,CUST093,South,Technology,Phones,Phone B,8,26,208,19.48
2196,2023-05-14,CUST426,East,Technology,Laptops,Laptop B,9,507,4563,774.4
2197,2023-02-24,CUST251,North,Furniture,Chairs,Chair C,7,416,2912,387.37
2198,2023-06-28,CUST119,North,OfficeSupplies,Paper,Paper B,1,269,269,14.58
2199,2023-05-30,CUST416,East,Furniture,Tables,Table B,5,731,3655,758.59
2200,2023-02-22,CUST480,West,Technology,Accessories,Accessory B,7,894,6258,413.16
2201,2023-05-03,CUST367,North,Furniture,Chairs,Chair A,3,343,1029,204.21
2202,2023-01-29,CUST463,North,OfficeSupplies,Paper,Paper A,3,522,1566,198.91
2203,2023-10-21,CUST077,West,Furniture,Bookcases,Bookcase B,3,71,213,26.96
2204,2023-05-02,CUST340,South,Technology,Phones,Phone A,4,695,2780,173.5
2205,2023-02-14,CUST136,South,OfficeSupplies,Art,Art B,7,20,140,22.85
2206,2023-01-09,CUST316,West,OfficeSupplies,Paper,Paper A,5,331,1655,115.19
2207,2023-04-12,CUST226,South,Furniture,Bookcases,Bookcase A,9,794,7146,1130.88
2208,2023-01-01,CUST266,North,OfficeSupplies,Paper,Paper A,8,956,7648,1073.11
2209,2023-11-02,CUST012,South,Furniture,Tables,Table A,9,469,4221,883.44
2210,2023-11-30,CUST425,West,OfficeSupplies,Art,Art A,4,893,3572,220.83
2211,2023-05-14,CUST495,South,OfficeSupplies,Binders,Binder B,5,431,2155,128.0
2212,2023-07-09,CUST141,East,OfficeSupplies,Art,Art A,2,319,638,32.43
2213,2023-04-02,CUST179,West,Technology,Accessories,Accessory B,8,159,1272,258.46
2214,2023-05-17,CUST232,South,Technology,Phones,Phone C,4,736,2944,344.67
2215,2023-10-29,CUST249,South,OfficeSupplies,Binders,Binder A,2,327,654,159.29
2216,2023-01-06,CUST464,West,OfficeSupplies,Paper,Paper A,8,436,3488,254.45
2217,2023-09-26,CUST197,North,OfficeSupplies,Binders,Binder B,9,152,1368,117.38
2218,2023-12-04,CUST066,West,Furniture,Bookcases,Bookcase B,7,817,5719,829.36
2219,2023-11-15,CUST076,North,OfficeSupplies,Paper,Paper B,2,115,230,27.6
2220,2023-07-22,CUST147,South,OfficeSupplies,Binders,Binder A,3,313,939,176.02
2221,2023-01-14,CUST374,South,OfficeSupplies,Art,Art A,8,237,1896,333.97
2222,2023-08-02,CUST151,West,OfficeSupplies,Art,Art B,8,506,4048,360.09
2223,2023-03-17,CUST439,East,Furniture,Bookcases,Bookcase B,1,919,919,141.87
2224,2023-06-29,CUST253,South,OfficeSupplies,Paper,Paper B,1,41,41,7.72
2225,2023-04-08,CUST127,South,OfficeSupplies,Art,Art B,3,172,516,82.41
2226,2023-11-29,CUST126,West,Technology,Laptops,Laptop A,7,314,2198,135.91
2227,2023-01-28,CUST496,South,Technology,Accessories,Accessory B,3,448,1344,334.41
2228,2023-11-24,CUST236,North,Technology,Accessories,Accessory B,7,218,1526,344.75
2229,2023-08-20,CUST085,East,Furniture,Chairs,Chair C,9,493,4437,406.71
2230,2023-05-31,CUST115,West,Furniture,Chairs,Chair A,7,943,6601,1255.15
2231,2023-12-18,CUST158,North,Technology,Phones,Phone C,2,859,1718,169.67
2232,2023-11-09,CUST103,West,OfficeSupplies,Binders,Binder B,7,863,6041,991.07
2233,2023-03-29,CUST371,South,Furniture,Chairs,Chair B,8,439,3512,424.83
2234,2023-02-19,CUST432,North,Furniture,Bookcases,Bookcase B,4,351,1404,143.53
2235,2023-05-17,CUST245,West,OfficeSupplies,Art,Art A,9,803,7227,644.3
2236,2023-10-23,CUST112,West,Technology,Phones,Phone C,1,347,347,39.37
2237,2023-09-03,CUST117,South,Technology,Phones,Phone B,1,32,32,4.89
2238,2023-01-25,CUST058,West,Technology,Accessories,Accessory B,2,301,602,89.85
2239,2023-09-06,CUST038,North,Technology,Laptops,Laptop A,6,945,5670,644.89
2240,2023-11-18,CUST168,South,OfficeSupplies,Art,Art B,3,507,1521,250.62
2241,2023-08-13,CUST152,East,Technology,Phones,Phone B,3,150,450,86.8
2242,2023-12-10,CUST237,South,Technology,Phones,Phone A,3,706,2118,377.89
2243,2023-06-02,CUST429,South,Furniture,Tables,Table A,1,512,512,38.06
2244,2023-12-11,CUST400,North,Furniture,Tables,Table B,2,225,450,95.41
2245,2023-07-30,CUST025,North,OfficeSupplies,Paper,Paper B,6,503,3018,305.27
2246,2023-02-11,CUST403,North,Furniture,Bookcases,Bookcase B,1,934,934,80.54
2247,2023-12-26,CUST439,East,OfficeSupplies,Paper,Paper A,2,550,1100,150.92
2248,2023-02-14,CUST134,East,Technology,Phones,Phone C,5,638,3190,202.49
2249,2023-12-27,CUST048,East,Technology,Accessories,Accessory A,7,291,2037,171.85
2250,2023-01-30,CUST244,East,Technology,Accessories,Accessory B,2,960,1920,101.61
2251,2023-11-25,CUST479,North,OfficeSupplies,Paper,Paper A,4,195,780,173.7
2252,2023-04-19,CUST137,South,Furniture,Chairs,Chair A,4,213,852,46.03
2253,2023-04-09,CUST377,West,Technology,Accessories,Accessory A,4,73,292,41.38
2254,2023-10-03,CUST079,South,OfficeSupplies,Binders,Binder A,2,627,1254,233.01
2255,2023-01-13,CUST260,North,Technology,Laptops,Laptop B,9,12,108,19.19
2256,2023-07-10,CUST366,East,Technology,Accessories,Accessory B,9,994,8946,905.68
2257,2023-04-09,CUST485,South,Furniture,Bookcases,Bookcase B,4,380,1520,202.54
2258,2023-02-06,CUST074,East,Furniture,Chairs,Chair C,8,77,616,124.43
2259,2023-05-10,CUST246,North,Furniture,Bookcases,Bookcase A,8,576,4608,423.65
2260,2023-10-23,CUST320,North,Technology,Laptops,Laptop A,7,857,5999,1421.22
2261,2023-07-25,CUST474,West,OfficeSupplies,Art,Art B,3,201,603,122.51
2262,2023-03-30,CUST287,West,OfficeSupplies,Paper,Paper A,2,792,1584,203.88
2263,2023-07-28,CUST493,East,Technology,Laptops,Laptop B,2,669,1338,262.06
2264,2023-12-25,CUST220,South,OfficeSupplies,Binders,Binder B,7,586,4102,506.16
2265,2023-04-09,CUST082,East,Technology,Accessories,Accessory A,6,856,5136,1022.28
2266,2023-08-02,CUST315,North,Furniture,Tables,Table A,3,898,2694,241.72
2267,2023-05-24,CUST384,East,Furniture,Bookcases,Bookcase B,8,365,2920,362.22
2268,2023-08-05,CUST492,West,Furniture,Bookcases,Bookcase A,7,551,3857,845.55
2269,2023-12-24,CUST100,East,Technology,Laptops,Laptop A,7,546,3822,450.42
2270,2023-05-24,CUST111,West,Furniture,Bookcases,Bookcase B,6,236,1416,300.87
2271,2023-07-29,CUST220,East,OfficeSupplies,Paper,Paper B,4,599,2396,539.33
2272,2023-07-10,CUST173,East,OfficeSupplies,Paper,Paper A,7,159,1113,230.41
2273,2023-02-05,CUST409,South,Furniture,Chairs,Chair A,6,924,5544,385.32
2274,2023-05-14,CUST285,North,OfficeSupplies,Paper,Paper A,9,443,3987,598.51
2275,2023-06-01,CUST331,South,OfficeSupplies,Art,Art A,3,898,2694,302.84
2276,2023-03-16,CUST166,North,Furniture,Chairs,Chair B,3,606,1818,121.54
2277,2023-02-23,CUST184,North,Furniture,Bookcases,Bookcase B,7,226,1582,377.65
2278,2023-06-28,CUST276,North,OfficeSupplies,Binders,Binder B,6,63,378,79.63
2279,2023-04-19,CUST385,North,Technology,Phones,Phone B,8,316,2528,453.44
